Date,Open,High,Low,Close,Volume
2023-04-10,865.4150058489884,868.1192741281723,850.0252969268189,854.0079345703125,30906205
2023-04-11,859.1706048250128,870.872674861413,850.61527159225,867.2342529296875,39504022
2023-04-12,868.7584532656746,877.1662568400993,865.660812991865,875.3470458984375,22686032
2023-04-13,876.2811561443649,886.6557597104911,871.7576772585859,884.0498046875,34439635
2023-04-17,902.0455082978276,902.0455082978276,878.2971530363033,886.3115844726562,29957514
2023-04-18,892.8510539844605,892.8510539844605,879.2313396515009,881.9356079101562,26699379
2023-04-19,881.0014130488338,881.9847832788157,872.4952365514282,877.0679321289062,24377956
2023-04-20,877.4121580506147,884.3449067238108,874.4128906127254,879.5264282226562,16999919
2023-04-21,879.6738341031644,885.7215850728938,867.7259217275744,870.921875,29578071
2023-04-24,889.9500661925342,891.4251215508643,880.1163638036664,889.7042236328125,30881665
2023-04-25,891.2284611014447,900.7671646966968,888.0816642425775,898.2595825195312,41383839
2023-04-26,896.2928232774871,901.7013596338467,890.6876008677739,899.734619140625,30371555
2023-04-27,894.37520063144,904.60227476217,893.4409869335115,903.0780029296875,25835108
2023-04-28,899.8820673869689,905.143134094028,895.1127458117439,902.3897094726562,20381002
2023-05-02,908.6341135234079,910.4041679742922,903.4222631879652,906.7656860351562,17515017
2023-05-03,904.2581249577119,908.486605138918,896.3911627526181,907.5032348632812,18715142
2023-05-04,904.7006340517629,908.5358020520017,896.6369859616179,906.3723754882812,20485002
2023-05-05,909.617511160258,926.7773345910427,908.0932992266698,911.5350952148438,19002035
2023-05-08,911.5842188170491,926.0397734495708,911.5842188170491,922.302978515625,18623913
2023-05-09,925.351425841046,929.2849069285744,916.3044073356991,918.8612060546875,21507610
2023-05-10,919.057804757431,925.3513983183495,912.8134277247693,920.4837036132812,25910923
2023-05-11,924.4172005759171,931.2516358844863,918.3202929620822,923.5813598632812,20027372
2023-05-12,924.122175564108,932.2349799784777,919.5494799770373,928.2031860351562,13873480
2023-05-15,928.0557203381079,933.218414411512,922.5980271788271,930.0224609375,10453762
2023-05-16,934.201752234989,936.3651788231438,927.3181603764154,930.6124267578125,19612293
2023-05-17,931.5466262963017,932.6283695839478,920.2378684155312,923.7288208007812,19273344
2023-05-18,932.1858476078855,936.4143277111345,926.4330955893746,930.7599487304688,21550141
2023-05-19,935.6276555544933,940.101978279722,925.9414223812528,938.4302368164062,15427412
2023-05-22,935.2342085403643,938.3810051569202,930.4157306145271,934.5458374023438,15509525
2023-05-23,936.1684846828906,942.9045469354136,929.2848928837517,937.5452270507812,16579935
2023-05-24,930.9566412789742,937.9877026570938,922.8929931071445,925.0072631835938,18049620
2023-05-25,921.4179387709272,925.9414179841515,917.4353011996949,924.2205200195312,19328582
2023-05-26,924.1713163288324,936.6109735603575,919.9919929138349,934.8900756835938,10957182
2023-05-29,937.9876696175412,941.6753079790194,931.0549215019932,932.3825073242188,12108079
2023-05-30,929.6290486951227,936.4634839871292,928.9407375311648,934.152587890625,18483624
2023-05-31,933.710061344462,936.1684869930783,924.8597290094434,933.3659057617188,27254425
2023-06-01,938.3810303759612,938.3810303759612,917.2877271992141,920.5328369140625,21650700
2023-06-02,927.3180884998358,928.9406733202244,919.500283490955,922.5487670898438,12494376
2023-06-05,927.3181598462875,935.9718061738013,927.3181598462875,931.0057983398438,10751684
2023-06-06,930.7599586559852,932.0383280003454,922.4996243967754,926.43310546875,11894330
2023-06-07,928.6457089905911,930.1207644250147,918.2711644391766,924.5647583007812,16486469
2023-06-08,921.0245491786128,934.693419617697,919.6478668451363,922.302978515625,17608140
2023-06-09,925.7447657614517,928.3015043713613,920.6312285214766,922.450439453125,12253128
2023-06-12,922.4012729379075,927.8098091864773,917.7794208669167,920.3853759765625,10520125
2023-06-13,920.3362016748026,930.5140593195358,918.5660872842801,927.8589477539062,13528776
2023-06-14,930.3174510324523,931.2025083016891,920.680434192599,924.17138671875,13489262
2023-06-15,925.0564135816447,927.2689966618506,908.9782738533879,911.1908569335938,19366819
2023-06-16,913.8459515644752,922.1554420922919,911.5842120176535,918.6644897460938,11249387
2023-06-19,917.9761369834756,918.4186656041568,903.4222691510256,907.7982788085938,19351375
2023-06-20,905.6348460418853,913.108435952806,899.5870949809611,910.1583251953125,15212286
2023-06-21,912.5675584320691,912.960930525662,904.7005967214478,909.3224487304688,9210553
2023-06-22,909.027515626979,919.9920582946228,905.3890335677871,910.3550415039062,27291569
2023-06-23,910.649977067801,916.402728846937,903.7172290448827,908.1423950195312,8767733
2023-06-26,911.6825178052475,916.3043698982901,907.8474099136931,912.0267333984375,11749040
2023-06-27,914.5343025932868,924.3188482648482,906.8640268981483,920.5328369140625,13422726
2023-06-28,928.3014754497652,928.3014754497652,918.7627724374053,921.8604125976562,25708001
2023-06-30,924.8597087043867,926.5314501127746,915.173535869559,919.0578002929688,13843218
2023-07-03,921.4179175080276,930.0224071325689,920.9262323866252,926.8756103515625,12350359
2023-07-04,931.4975114461106,935.4801491347224,926.334817400091,928.9899291992188,14041699
2023-07-05,926.383957660094,948.7064749572371,925.3514308730346,942.0687255859375,13817767
2023-07-06,938.8235824269831,947.8706006611297,938.1352112532692,943.4454345703125,16334427
2023-07-07,937.1518406832841,939.167737675476,928.1048224522998,930.66162109375,8593807
2023-07-10,930.2682443563398,937.0535230008279,925.6955487454687,932.6283569335938,12069184
2023-07-11,932.628418354269,936.8568986485169,926.2365113917529,929.2357788085938,16977595
2023-07-12,932.6283662418175,935.3326344210064,925.5972449678635,928.6948852539062,21511161
2023-07-13,931.9399839190464,943.2978981317699,926.5314476253537,939.8069458007812,23222286
2023-07-14,943.7895956561507,948.9522894589064,935.5292615636789,944.0845947265625,12871569
2023-07-17,946.88722391461,957.6059234710918,937.0043050302114,952.5907592773438,16290763
2023-07-18,961.7360977408451,971.52064366361,955.0000355837494,959.228515625,29709508
2023-07-19,963.7028429046201,963.7028429046201,951.4598713147086,957.2617797851562,15994261
2023-07-20,959.8185196302162,981.5510381474247,955.9341951422391,979.0433959960938,26487838
2023-07-21,978.7484245409548,984.7961757516222,972.3565177414548,980.420166015625,16903003
2023-07-24,988.2379527430786,991.9255912104367,973.6348684002465,975.5032958984375,21687719
2023-07-25,982.3868662433006,982.3868662433006,971.815636201143,978.1583862304688,29325327
2023-07-26,976.5850070258736,981.1577028638716,973.5365831473143,979.8793334960938,12780537
2023-07-27,985.8778519824588,989.7621765521944,970.7831423491149,973.7824096679688,25932395
2023-07-28,971.5698355953572,982.0919095840754,960.8019190369032,979.6334838867188,12584130
2023-07-31,979.4367468084017,982.7802295907095,972.1597831152169,981.698486328125,14303116
2023-08-01,984.9928290029607,987.0087259993182,973.9790702650973,978.0108642578125,15508569
2023-08-02,968.8655510303558,977.5683538445396,961.2444314967499,970.5372924804688,15787996
2023-08-03,960.3102464086999,966.6529967945474,944.0846365947527,948.9523315429688,30994707
2023-08-04,952.5416288660213,959.7693762879959,945.264664914791,954.36083984375,20582882
2023-08-07,954.803318900162,965.177862627893,952.0990508184232,959.4251708984375,16686062
2023-08-08,959.5235425871406,970.1930860267539,956.1309031458293,963.6045532226562,23784778
2023-08-09,966.6285006052088,966.9754890370746,955.3753401933985,964.397705078125,19317331
2023-08-10,963.2575178731391,965.3396300531545,951.2608192002147,955.87109375,24858441
2023-08-11,955.1771029016724,955.2762251646127,941.8914519007598,944.7171020507812,17162177
2023-08-14,940.8999840152833,954.6813673124418,937.9255899667629,951.3599243164062,19026691
2023-08-16,946.3034470708221,951.6077587413837,938.5204132616489,948.3359375,17930805
2023-08-17,948.7821555857689,949.6248763740379,938.371776248739,943.5274047851562,27077611
2023-08-18,939.8093608990017,946.8487356705585,937.9255538684276,942.535888671875,13257508
2023-08-21,942.5854671224162,951.1120390176808,940.305110500585,947.0470581054688,13358017
2023-08-22,948.2368585121575,948.7821519915719,941.1974228690731,943.8743896484375,16872719
2023-08-23,945.8572983680821,959.7873649256942,941.7426957680331,958.5975952148438,14707331
2023-08-24,964.199374914844,974.0148991839245,958.4984531608488,960.6796875,28389740
2023-08-25,954.7309464759603,964.2985445375518,952.0044185466534,962.1173706054688,10275758
2023-08-28,961.6711976319208,966.678082262852,956.8129963974314,962.2660522460938,10481574
2023-08-29,964.9925459850954,968.9088435132385,957.4078776091684,959.4899291992188,13209913
2023-08-30,962.1669201996448,967.5704148612235,947.2453887228502,950.7155151367188,13936165
2023-08-31,951.8061033246414,957.9531965114535,945.90687631057,950.5667724609375,36675400
2023-09-01,948.7325529002997,964.7446707755167,944.6675115048865,960.4318237304688,16268147
2023-09-04,960.4318363647428,960.7788247929963,952.351375111747,959.0933227539062,9512956
2023-09-05,955.8710529715208,961.7207186618452,954.0368675591346,960.1343994140625,16623486
2023-09-06,954.3343382631791,961.2250300554321,942.6846279969064,949.3274536132812,30802100
2023-09-07,949.2283142922166,961.2250127834724,946.5513475379936,957.4078979492188,13462347
2023-09-08,959.2420970146761,966.678082262852,953.0454426411964,962.2660522460938,13086915
2023-09-11,966.6285082271626,973.6183221643,961.0762696741199,969.9003295898438,7894110
2023-09-12,981.6491662851341,986.6561113856977,974.2628027490598,982.0457763671875,20959591
2023-09-13,981.3517456054688,986.3586302256298,972.1806971524461,981.3517456054688,21997553
2023-09-14,983.8303665344971,984.4252816369126,973.8661588395893,979.2696533203125,11464188
2023-09-15,981.8970138565301,988.9860104680719,980.1619506802703,983.9791259765625,13307980
2023-09-18,981.6491692728648,987.7467013463299,978.8730802326492,981.7483520507812,16713222
2023-09-20,973.1721268190212,987.4988032868156,972.2798449318004,978.724365234375,25741856
2023-09-21,971.5858305048926,974.1140533496773,949.277875084671,951.112060546875,19742813
2023-09-22,948.3359356931069,952.6984043494398,939.3136316031179,942.1888427734375,12701888
